24379,Alliance belt of maiming,Alliance belts of maiming,1,,Alliance Belt of Maiming,47301,375,2
24380,Alliance visor of striking,Alliance visors of striking,1,,Alliance Visor of Striking,41723,375,2
24381,Alliance vest of striking,Alliance vests of striking,1,,Alliance Vest of Striking,42975,375,2
24382,pair of Alliance fingerless gloves of striking,pairs of Alliance fingerless gloves of striking,0,,Alliance Fingerless Gloves of Striking,49365,375,2
24383,Alliance skirt of striking,Alliance skirts of striking,1,,Alliance Skirt of Striking,49893,375,2
24384,pair of Alliance shoes of striking,pairs of Alliance shoes of striking,0,,Alliance Shoes of Striking,49904,375,2
24385,Alliance belt of striking,Alliance belts of striking,1,,Alliance Belt of Striking,47301,375,2
24386,Alliance visor of aiming,Alliance visors of aiming,1,,Alliance Visor of Aiming,41724,375,2
24387,Alliance jacket of aiming,Alliance jackets of aiming,1,,Alliance Jacket of Aiming,43853,375,2
24388,pair of Alliance armguards of aiming,pairs of Alliance armguards of aiming,0,,Alliance Armguards of Aiming,49626,375,2
24389,pair of Alliance trousers of aiming,pairs of Alliance trousers of aiming,0,,Alliance Trousers of Aiming,49894,375,2
24390,pair of Alliance shoes of aiming,pairs of Alliance shoes of aiming,0,,Alliance Shoes of Aiming,49905,375,2
24391,Alliance belt of aiming,Alliance belts of aiming,1,,Alliance Belt of Aiming,47301,375,2
24392,Alliance helm of scouting,Alliance helms of scouting,1,,Alliance Helm of Scouting,41523,375,2
24393,Alliance vest of scouting,Alliance vests of scouting,1,,Alliance Vest of Scouting,42976,375,2
24394,pair of Alliance fingerless gloves of scouting,pairs of Alliance fingerless gloves of scouting,0,,Alliance Fingerless Gloves of Scouting,49366,375,2
24395,Alliance skirt of scouting,Alliance skirts of scouting,1,,Alliance Skirt of Scouting,49895,375,2
24396,pair of Alliance shoes of scouting,pairs of Alliance shoes of scouting,0,,Alliance Shoes of Scouting,49906,375,2
24397,Alliance belt of scouting,Alliance belts of scouting,1,,Alliance Belt of Scouting,47301,375,2
24398,Alliance circlet of healing,Alliance circlets of healing,1,,Alliance Circlet of Healing,47921,375,2
24399,Alliance coat of healing,Alliance coats of healing,1,,Alliance Coat of Healing,43852,375,2
24400,pair of Alliance fingerless gloves of healing,pairs of Alliance fingerless gloves of healing,0,,Alliance Fingerless Gloves of Healing,49364,375,2
24401,pair of Alliance bottoms of healing,pairs of Alliance bottoms of healing,0,,Alliance Bottoms of Healing,49891,375,2
24402,pair of Alliance boots of healing,pairs of Alliance boots of healing,0,,Alliance Boots of Healing,49902,375,2
24403,Alliance belt of healing,Alliance belts of healing,1,,Alliance Belt of Healing,47301,375,2
24404,Alliance circlet of casting,Alliance circlets of casting,1,,Alliance Circlet of Casting,47920,375,2
24405,Alliance coat of casting,Alliance coats of casting,1,,Alliance Coat of Casting,43850,375,2
24406,pair of Alliance fingerless gloves of casting,pairs of Alliance fingerless gloves of casting,0,,Alliance Fingerless Gloves of Casting,49363,375,2
24407,pair of Alliance bottoms of casting,pairs of Alliance bottoms of casting,0,,Alliance Bottoms of Casting,49889,375,2
24408,pair of Alliance boots of casting,pairs of Alliance boots of casting,0,,Alliance Boots of Casting,49900,375,2
24409,Alliance belt of casting,Alliance belts of casting,1,,Alliance Belt of Casting,47301,375,2
24410,Alliance earring of fending,Alliance earrings of fending,1,,Alliance Earring of Fending,48715,375,2
24411,Alliance earring of slaying,Alliance earrings of slaying,1,,Alliance Earring of Slaying,48715,375,2
24412,Alliance earring of aiming,Alliance earrings of aiming,1,,Alliance Earring of Aiming,48715,375,2
24413,Alliance earring of healing,Alliance earrings of healing,1,,Alliance Earring of Healing,48715,375,2
24414,Alliance earring of casting,Alliance earrings of casting,1,,Alliance Earring of Casting,48715,375,2
24415,Alliance necklace of fending,Alliance necklaces of fending,1,,Alliance Necklace of Fending,48485,375,2
24416,Alliance necklace of slaying,Alliance necklaces of slaying,1,,Alliance Necklace of Slaying,48485,375,2
24417,Alliance necklace of aiming,Alliance necklaces of aiming,1,,Alliance Necklace of Aiming,48485,375,2
24418,Alliance necklace of healing,Alliance necklaces of healing,1,,Alliance Necklace of Healing,48485,375,2
24419,Alliance necklace of casting,Alliance necklaces of casting,1,,Alliance Necklace of Casting,48485,375,2
24420,Alliance bracelet of fending,Alliance bracelets of fending,1,,Alliance Bracelet of Fending,48991,375,2
24421,Alliance bracelet of slaying,Alliance bracelets of slaying,1,,Alliance Bracelet of Slaying,48991,375,2
24422,Alliance bracelet of aiming,Alliance bracelets of aiming,1,,Alliance Bracelet of Aiming,48991,375,2
24423,Alliance bracelet of healing,Alliance bracelets of healing,1,,Alliance Bracelet of Healing,48991,375,2
24424,Alliance bracelet of casting,Alliance bracelets of casting,1,,Alliance Bracelet of Casting,48991,375,2
24425,Alliance ring of fending,Alliance rings of fending,1,,Alliance Ring of Fending,48240,375,2
24426,Alliance ring of slaying,Alliance rings of slaying,1,,Alliance Ring of Slaying,48240,375,2
24427,Alliance ring of aiming,Alliance rings of aiming,1,,Alliance Ring of Aiming,48240,375,2
24428,Alliance ring of healing,Alliance rings of healing,1,,Alliance Ring of Healing,48240,375,2
24429,Alliance ring of casting,Alliance rings of casting,1,,Alliance Ring of Casting,48240,375,2
24430,Ivalician holy knight's circlet,Ivalician holy knight's circlets,1,,Ivalician Holy Knight's Circlet,47916,390,3
24431,suit of Ivalician holy knight's armor,suits of Ivalician holy knight's armor,0,,Ivalician Holy Knight's Armor,43425,390,3
24432,pair of Ivalician holy knight's gloves,pairs of Ivalician holy knight's gloves,0,,Ivalician Holy Knight's Gloves,49360,390,3
24433,pair of Ivalician holy knight's trousers,pairs of Ivalician holy knight's trousers,0,,Ivalician Holy Knight's Trousers,49883,390,3
24434,pair of Ivalician holy knight's boots,pairs of Ivalician holy knight's boots,0,,Ivalician Holy Knight's Boots,49997,390,3
24435,Ivalician holy knight's belt,Ivalician holy knight's belts,1,,Ivalician Holy Knight's Belt,47348,390,3
24436,Ivalician royal knight's circlet,Ivalician royal knight's circlets,1,,Ivalician Royal Knight's Circlet,47917,390,3
24437,suit of Ivalician royal knight's armor,suits of Ivalician royal knight's armor,0,,Ivalician Royal Knight's Armor,43426,390,3
24438,pair of Ivalician royal knight's gloves,pairs of Ivalician royal knight's gloves,0,,Ivalician Royal Knight's Gloves,49362,390,3
24439,pair of Ivalician royal knight's trousers,pairs of Ivalician royal knight's trousers,0,,Ivalician Royal Knight's Trousers,49885,390,3
24440,pair of Ivalician royal knight's boots,pairs of Ivalician royal knight's boots,0,,Ivalician Royal Knight's Boots,49999,390,3
24441,Ivalician royal knight's belt,Ivalician royal knight's belts,1,,Ivalician Royal Knight's Belt,47348,390,3
24442,Ivalician brave's circlet,Ivalician brave's circlets,1,,Ivalician Brave's Circlet,47918,390,3
24443,Ivalician brave's jacket,Ivalician brave's jackets,1,,Ivalician Brave's Jacket,43427,390,3
24444,pair of Ivalician brave's gauntlets,pairs of Ivalician brave's gauntlets,0,,Ivalician Brave's Gauntlets,49623,390,3
24445,pair of Ivalician brave's trousers,pairs of Ivalician brave's trousers,0,,Ivalician Brave's Trousers,49886,390,3
24446,pair of Ivalician brave's greaves,pairs of Ivalician brave's greaves,0,,Ivalician Brave's Greaves,47172,390,3
24447,Ivalician brave's belt,Ivalician brave's belts,1,,Ivalician Brave's Belt,47348,390,3
24448,Ivalician sky pirate's hat,Ivalician sky pirate's hats,1,,Ivalician Sky Pirate's Hat,40926,390,3
24449,Ivalician sky pirate's jacket,Ivalician sky pirate's jackets,1,,Ivalician Sky Pirate's Jacket,43849,390,3
24450,set of Ivalician sky pirate's plunder,sets of Ivalician sky pirate's plunder,0,,Ivalician Sky Pirate's Plunder,44856,390,3
24451,pair of Ivalician sky pirate's trousers,pairs of Ivalician sky pirate's trousers,0,,Ivalician Sky Pirate's Trousers,49887,390,3
24452,pair of Ivalician sky pirate's shoes,pairs of Ivalician sky pirate's shoes,0,,Ivalician Sky Pirate's Shoes,46078,390,3
24453,Ivalician sky pirate's belt,Ivalician sky pirate's belts,1,,Ivalician Sky Pirate's Belt,47348,390,3
24454,Ivalician mercenary's circlet,Ivalician mercenary's circlets,1,,Ivalician Mercenary's Circlet,47919,390,3
24455,Ivalician mercenary's jacket,Ivalician mercenary's jackets,1,,Ivalician Mercenary's Jacket,43428,390,3
24456,pair of Ivalician mercenary's gauntlets,pairs of Ivalician mercenary's gauntlets,0,,Ivalician Mercenary's Gauntlets,49624,390,3
24457,pair of Ivalician mercenary's trousers,pairs of Ivalician mercenary's trousers,0,,Ivalician Mercenary's Trousers,49888,390,3
24458,pair of Ivalician mercenary's greaves,pairs of Ivalician mercenary's greaves,0,,Ivalician Mercenary's Greaves,47173,390,3
24459,Ivalician mercenary's belt,Ivalician mercenary's belts,1,,Ivalician Mercenary's Belt,47348,390,3
24460,Ivalician mystic's hat,Ivalician mystic's hats,1,,Ivalician Mystic's Hat,40925,390,3
24461,Ivalician mystic's coat,Ivalician mystic's coats,1,,Ivalician Mystic's Coat,42624,390,3
24462,pair of Ivalician mystic's halfgloves,pairs of Ivalician mystic's halfgloves,0,,Ivalician Mystic's Halfgloves,49361,390,3
24463,pair of Ivalician mystic's bottoms,pairs of Ivalician mystic's bottoms,0,,Ivalician Mystic's Bottoms,49884,390,3
24464,pair of Ivalician mystic's shoes,pairs of Ivalician mystic's shoes,0,,Ivalician Mystic's Shoes,49998,390,3
24465,Ivalician mystic's belt,Ivalician mystic's belts,1,,Ivalician Mystic's Belt,47348,390,3
24466,Ivalician oracle's mask,Ivalician oracle's masks,1,,Ivalician Oracle's Mask,40924,390,3
24467,Ivalician oracle's coat,Ivalician oracle's coats,1,,Ivalician Oracle's Coat,42623,390,3
24468,pair of Ivalician oracle's halfgloves,pairs of Ivalician oracle's halfgloves,0,,Ivalician Oracle's Halfgloves,49359,390,3
24469,pair of Ivalician oracle's bottoms,pairs of Ivalician oracle's bottoms,0,,Ivalician Oracle's Bottoms,49882,390,3
24470,pair of Ivalician oracle's shoes,pairs of Ivalician oracle's shoes,0,,Ivalician Oracle's Shoes,49996,390,3
24471,Ivalician oracle's belt,Ivalician oracle's belts,1,,Ivalician Oracle's Belt,47348,390,3
24472,Seiryu's longsword,Seiryu's longswords,0,,Seiryu's Longsword,30597,395,3
24473,pair of Seiryu's bladed tekko,pairs of Seiryu's bladed tekko,0,,Seiryu's Bladed Tekko,31163,395,3
24474,Seiryu's war axe,Seiryu's war axes,0,,Seiryu's War Axe,31571,395,3
24475,Seiryu's lance,Seiryu's lances,0,,Seiryu's Lance,31971,395,3
24476,Seiryu's greatbow,Seiryu's greatbows,0,,Seiryu's Greatbow,32362,395,3
24477,pair of Seiryu's daggers,pairs of Seiryu's daggers,0,,Seiryu's Daggers,33949,395,3
24478,Seiryu's spine,Seiryu's spines,0,,Seiryu's Spine,34325,395,3
24479,Seiryu's revolver,Seiryu's revolvers,0,,Seiryu's Revolver,39723,395,3
24480,Seiryu's cane,Seiryu's canes,0,,Seiryu's Cane,32746,395,3
24481,Seiryu's rod,Seiryu's rods,0,,Seiryu's Rod,33114,395,3
24482,Seiryu's grimoire,Seiryu's grimoires,0,,Seiryu's Grimoire,39455,395,3
24483,Seiryu's codex,Seiryu's codices,0,,Seiryu's Codex,39454,395,3
24484,Seiryu's ephemeris,Seiryu's ephemerides,0,,Seiryu's Ephemeris,34922,395,3
24485,Seiryu's rippled katana,Seiryu's rippled katana,0,,Seiryu's Rippled Katana,38579,395,3
24486,Seiryu's rapier,Seiryu's rapiers,0,,Seiryu's Rapier,38880,395,3
24487,Seiryu's shield,Seiryu's shields,0,,Seiryu's Shield,30187,395,3
24488,paissa chronometer,paissa chronometers,0,As if the beastkin's physique simply does not beg to be reimagined as a convenient timepiece.,Paissa Chronometer,52984,1,1
24489,paint can,paint cans,0,The size of this can is indicative of an ambitious home improvement project. The amount of paint remaining suggests that said project has proven more difficult than expected.,Paint Can,52967,1,1
24490,emerald crystal boule,emerald crystal boules,1,A mounted sample of the luminous green crystals that grow uninhibited on the sea floor.,Emerald Crystal Boule,52994,1,1
24491,mirific mogshelf,mirific mogshelves,0,A charming bookshelf topped with decorative moogles beckoning readers to the myriad worlds that come alive through the written word.,Mirific Mogshelf,52652,320,1
24492,tier 3 metal aquarium,tier 3 metal aquariums,0,"A large reinforced glass tank that, when filled with water, can serve as a home for select wavekin caught in the wild. The higher an aquarium's tier, the larger the specimens that can be kept within.
※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 aquariums, respectively.",Tier 3 Metal Aquarium,52963,320,1
24493,tier 4 metal aquarium,tier 4 metal aquariums,0,"A massive reinforced glass tank that, when filled with water, can serve as a home for select wavekin caught in the wild. The higher an aquarium's tier, the larger the specimens that can be kept within.
※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 aquariums, respectively.",Tier 4 Metal Aquarium,52962,320,1
24494,travel paint set,travel paint sets,0,"A robust, portable set of art supplies for adventurous artists and artistic adventurers.",Travel Paint Set,52972,1,1
24495,Seiryu statuette,Seiryu statuettes,0,An elegant carving of the venerable Seiryu. The geomantic orb in its claws reputedly fills one's home with auspicious energies.,Seiryu Statuette,52977,350,1
24496,Valentione lobster platter,Valentione lobster platters,0,"A sumptuous plate of boiled and buttered lobster. Comes complete with a heart-shaped pizza. For reasons.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Determination Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Valentione Lobster Platter,52992,1,1
24497,Valentione cake pairing,Valentione cake pairings,0,"Rich cake powdered with dark chocolate and paired with a fine wine.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Skill Speed Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Valentione Cake Pairing,52993,1,1
24498,eggcentric crown roast,eggcentric crown roasts,1,"An artful arrangement of several succulent, spice-rubbed racks of lamb, accompanied by a side of steaming soup.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Tenacity Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Eggcentric Crown Roast,52990,1,1
24499,eggcentric chocolate cake,eggcentric chocolate cakes,1,"A staggeringly sweet chocolate cake served with chocolate bunnies and what one can only hope are chocolate eggs.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Critical Hit Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Eggcentric Chocolate Cake,52991,1,1
24500,Archon egg pile,Archon egg piles,1,"In your abode, eggs hide <Emphasis>you.</Emphasis>",Archon Egg Pile,52965,1,1
24501,small imitation window,small imitation windows,0,Despite its size─and the minor detail of it not being a real window─this plain would-be portal provides a surprising amount of light.,Small Imitation Window,52392,32,1
24502,bag of booty,bags of booty,0,"The shine of the historic coins contained within has been professionally restored with great care. Nevertheless, whether you tuck this bag safely away or wave it about while putting on a terrible faux-pirate accent is entirely up to you.",Bag of Booty,52973,273,1
24503,pile of undersea spoils,piles of undersea spoils,0,"Not all that glitters is gold. This is, though.",Undersea Spoils,52974,1,1
24504,Level Checker replica,Level Checker replicas,0,A model of an advanced piece of technology described in the pages of a─rather eccentric─ancient tome.,Level Checker Replica,52966,1,1
24505,cerulean crystal boule,cerulean crystal boules,0,A mounted sample of the luminous blue crystals that grow uninhibited on the sea floor.,Cerulean Crystal Boule,52968,1,1
24506,fat cat bank,fat cat banks,0,"Presumably due to the resemblance in terms of rotundity, the fat cat has overtaken the pig as a popular motif for coin banks. Comes with a matching purse to better facilitate the spending of one's hard-earned savings.",Fat Cat Bank,52971,142,1
24507,tree slice tower,tree slice towers,0,"Pets love it! Miqo'te, too!",Tree Slice Tower,52280,32,1
24508,set of botanist's dried herbs,sets of botanist's dried herbs,0,An assortment of pleasant-smelling medicinal and culinary herbs verified to be non-toxic. Mostly.,Botanist's Dried Herbs,52389,150,1
24509,Steppe kitchen,Steppe kitchens,0,This cooking facility was fashioned after those used by the Xaela tribes of the Azim Steppe.,Steppe Kitchen,52281,136,1
24510,copy of <Emphasis>Four Lords</Emphasis>,copies of <Emphasis>Four Lords</Emphasis>,0,An evocative ink depiction of the Four Lords.,Four Lords,52391,1,1
24511,wooden loft,wooden lofts,0,"Create the perfect space for sleeping, reading, displays, or enjoying an insurmountable advantage in pillow fights with this wall-mounted platform.  ",Wooden Loft,52388,45,1
24512,flight of wooden steps,flights of wooden steps,0,Useful in climbing up to lofts or removing rival heirs.,Wooden Steps,52390,45,1
24513,wooden beam,wooden beams,0,"For use with the wooden loft, though beam enthusiasts are sure to enjoy it regardless.",Wooden Beam,52393,45,1
24514,white rectangular partition,white rectangular partitions,0,Thus named despite the fact that none would fain expect a blue triangle.,White Rectangular Partition,52986,30,1
24515,bowl of oden,bowls of oden,0,"A heaping bowl of juicy fishcakes, tender daikon, hearty boiled eggs, and other savory ingredients steeped for hours in a warming broth.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Spell Speed Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Bowl of Oden,52987,27,1
24516,fruit stall,fruit stalls,0,A two-tiered unit displaying assorted colorful fruit.,Fruit Stall,52979,1,1
24517,vegetable stall,vegetable stalls,0,A large shelf packed with artfully displayed vegetables.,Vegetable Stall,52982,1,1
24518,pastry cupboard,pastry cupboards,0,"Shelves lined with an assortment of pre-plated sweets to sell, share, or...not.",Pastry Cupboard,52978,1,1
24519,mineral display,mineral displays,0,Glittering gemstones meticulously arranged atop several tiers of shelving.,Mineral Display,52981,1,1
24520,fabric rack,fabric racks,0,A neatly arranged collection of assorted fabrics and spindles of thread for sale.,Fabric Rack,52980,1,1
24521,potion rack,potion racks,0,These shelves are packed with enough concoctions and extracts to run a full apothecary and still have some left over for what will doubtless be totally safe and ethical experimentation.,Potion Rack,52983,1,1
24522,prism pouch,prism pouches,0,"A pouch for many standard-sized prisms, or one extremely large one.",Prism Pouch,52961,36,1
24523,marimo lamp,marimo lamps,0,The product of a skilled yet not particularly creative metalworker who took inspiration from the lamp marimo to create...a lamp containing lamp marimo.,Marimo Lamp,52985,136,1
24524,honey pot,honey pots,0,Keeping this much honey in the house is just asking for bear-related trouble.,Honey Pot,52960,12,1
24525,red carpet,red carpets,0,A slim length of carpeting to welcome honored guests.,Red Carpet,52029,39,1
24526,hanging planter shelf,hanging planter shelves,0,"Various potted plants dangle from this wall-mounted shelf, leaving the space atop it free for other items. Or more plants. ",Hanging Planter Shelf,52387,33,1
24527,plush pile,plush piles,0,"Stuffed moogles and tonberries and bears, oh my.",Plush Pile,52959,1,1
24528,fat cat sofa,fat cat sofas,0,So large. So fluffy.,Fat Cat Sofa,52650,279,1
24529,enormous stuffed Alpha,enormous stuffed Alphas,0,A fair flock of fowl's feathers were required to stuff this larger-than-life tribute to Garlond Ironworks' cutest─and yellowest─member.,Enormous Stuffed Alpha,52976,1,1
24530,stuffed mammet,stuffed mammets,0,All the cuddliness of a mammet with all the functionality of a plush doll.,Stuffed Mammet,52975,1,1
24531,serving of festive chirashi-zushi,servings of festive chirashi-zushi,0,"Almost identical to normal chirashi-zushi, but with markedly more festivity.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Direct Hit Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Festive Chirashi-zushi,52988,1,1
24532,plate of festive sushi balls,plates of festive sushi balls,0,"Off put by the oblongitudinal proportions of regular sushi? Well, your prayers have been answered. All the fresh fish and vinegared rice you love, ham-fisted into semi-sophisticated spheroids perfect for popping.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Piety Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 10)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +5% (Max 12)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",Festive Sushi Balls,52989,1,1
24533,Season Eleven Lone Wolf trophy,Season Eleven Lone Wolf trophies,0,A trophy awarded to those who “left their mark” in Season Eleven of the Feast.,Season Eleven Lone Wolf Trophy,52969,1,1
24534,Season Twelve Lone Wolf trophy,Season Twelve Lone Wolf trophies,0,A trophy awarded to those who “left their mark” in Season Twelve of the Feast.,Season Twelve Lone Wolf Trophy,52970,1,1
24535,simple treehouse,simple treehouses,0,"No girls allowed. And while we're at it─no boys, either.",Simple Treehouse,53169,1,1
24536,botanist's garden,botanist's gardens,0,A vegetable patch so lovingly tended that it could only have been cultivated by an expert.,Botanist's Garden,53168,30,1
24537,Big One festival float,Big One festival floats,0,"Though this towering vehicle is meant for use in parades celebrating the Big One, a modern Namazu, rather than said venerable ancestor, is depicted atop it. Is this a means of increasing its appeal among the common Namazu, or simply the result of Gyoshin's brethren refusing to allow him to melt down any more koban to make large golden fish statues? Those who do not purchase <Emphasis>A Meditation on the Metaphysics of Merrymaking</Emphasis> may never know.",Big One Festival Float,53167,1,1
24538,roll of teal blue carpeting,rolls of teal blue carpeting,0,Durable yet fuzzy loop carpet in a soothing blue-green.,Teal Blue Carpeting,51038,45,1
24539,black-and-white interior wall,black-and-white interior walls,0,A wooden interior wall painted with a monochrome pattern of wide horizontal stripes.,Black-and-white Interior Wall,51244,45,1
24540,set of moonlit tank trimmings,sets of moonlit tank trimmings,0,"An assortment of items used to outfit an aquarium that it might resemble the moonlit eve upon which a nightbloom once flowered...

[For use in any tier aquarium.]",Moonlit Tank Trimmings,51906,1,1
24541,bag of lily of the valley pips,bags of lily of the valley pips,0,"Mature rootstalks that will grow and flower with sweet-smelling (though highly poisonous) bell-shaped blooms.

※For use in planters.",Lily of the Valley Pips,27468,1,1
24542,bouquet of red lilies of the valley,bouquets of red lilies of the valley,0,"A bunch of red lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Red Lilies of the Valley,25579,1,1
24543,bouquet of blue lilies of the valley,bouquets of blue lilies of the valley,0,"A bunch of blue lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Blue Lilies of the Valley,25578,1,1
24544,bouquet of yellow lilies of the valley,bouquets of yellow lilies of the valley,0,"A bunch of yellow lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Yellow Lilies of the Valley,25574,1,1
24545,bouquet of green lilies of the valley,bouquets of green lilies of the valley,0,"A bunch of green lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Green Lilies of the Valley,25581,1,1
